kingdom,phyllum,class,oorder,family,genus,scientific_name,author,latitude,longitude,latitude_decimal,longitude_decimal,data_source,location,protected_area,municipio,state,ambiente,coord_unit
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,9 16 1.9 S,35 22 8.8 W,"-9,267194444444444444444444445","-35,369111111111111111111111111",,Em todos os municípios do estado,,São Miguel dos Milagres,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,9 24 14.4 S,35 52 43.6 W,"-9,404","-35,878777777777777777777777778",,Em todos os municípios do estado,,Murici,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,9 37 38.6 S,36 42 57.9 W,"-9,627388888888888888888888889","-36,716083333333333333333333333",,Em todos os municípios do estado,,Craíbas,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,07 25 55.60 S,38 43 32.10 W,"-7,4321111111111111111111111111","-38,725583333333333333333333334",,Sítio Barreiro,,Mauriti,Ceará,Áreas de Tensão Ecológica - Savana - Savana Estépica,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,10 46 16.8 S,37 27 46.8 W,"-10,771333333333333333333333334","-37,463",,Em todos os municípios do Estado,,Campo do Brito,Sergipe,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,10 19 21.7 S,37 35 12.6 W,"-10,322694444444444444444444445","-37,586833333333333333333333333",,Em todos os municípios do Estado,,Carira,Sergipe,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,9 32 18.3 S,35 48 37.1 W,"-9,538416666666666666666666666","-35,810305555555555555555555556",,Em todos os municípios do estado,,Satuba,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,9 31 40.8 S,37 15 3.3 W,"-9,528000000000000000000000000","-37,250916666666666666666666667",,Em todos os municípios do estado,,Olho d'Água das Flores,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,9 21 29.2 S,37 0 51.1 W,"-9,358111111111111111111111111","-37,014194444444444444444444444",,Em todos os municípios do estado,,Dois Riachos,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,07 50 50.90 S,37 06 49.30 W,"-7,8474722222222222222222222222","-37,113694444444444444444444444",,Sítio Olho d`aguinha,,Monteiro,Paraíba,"Savana-Estépica (Caatinga do Sertão Árido, Campos de Roraima, Chaco Mato-Grossense-do-Sul e Parque de Espinilho da Barra do Rio Quaraí)",1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,9 48 5.2 S,37 30 47.8 W,"-9,801444444444444444444444444","-37,513277777777777777777777778",,Em todos os municípios do Estado,,Poço Redondo,Sergipe,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,11 11 16.5 S,37 34 37.9 W,"-11,187916666666666666666666666","-37,577194444444444444444444445",,Em todos os municípios do Estado,,Boquim,Sergipe,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,9 31 55.1 S,36 26 12.3 W,"-9,531972222222222222222222223","-36,436750000000000000000000000",,Em todos os municípios do estado,,Tanque d'Arca,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,10 3 2.1 S,36 45 16.7 W,"-10,050583333333333333333333333","-36,754638888888888888888888889",,Em todos os municípios do estado,,Olho d'Água Grande,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,9 52 15.1 S,36 35 37.5 W,"-9,870861111111111111111111111","-36,593750000000000000000000000",,Em todos os municípios do estado,,Feira Grande,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,6 24 47.4 S,36 47 30.1 W,"-6,4131666666666666666666666667","-36,791694444444444444444444444",,Região do Seridó,,Cruzeta,Rio Grande do Norte,"Savana-Estépica (Caatinga do Sertão Árido, Campos de Roraima, Chaco Mato-Grossense-do-Sul e Parque de Espinilho da Barra do Rio Quaraí)",1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,09 19 29.30 S,40 33 36.07 W,"-9,324805555555555555555555556","-40,560019444444444444444444444",,Campus Ciências Agrárias da UNIVASF,,Petrolina,Pernambuco,"Savana-Estépica (Caatinga do Sertão Árido, Campos de Roraima, Chaco Mato-Grossense-do-Sul e Parque de Espinilho da Barra do Rio Quaraí)",1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,10 31 45.4 S,37 30 7 W,"-10,529277777777777777777777778","-37,501944444444444444444444444",,Em todos os municípios do Estado,,Frei Paulo,Sergipe,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,10 23 9 S,36 34 13.5 W,"-10,385833333333333333333333333","-36,570416666666666666666666667",,Em todos os municípios do Estado,,Neópolis,Sergipe,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,9 38 21 S,36 24 52.2 W,"-9,639166666666666666666666666","-36,4145",,Em todos os municípios do estado,,Taquarana,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus ciliaris,L.,9 9 48.3 S,37 21 16 W,"-9,163416666666666666666666667","-37,354444444444444444444444444",,Em todos os municípios do estado,,Ouro Branco,Alagoas,Indeterminado,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus clandestinus,(Hochst. ex Chiov.) Morrone,18 36 31.42 S,39 46 03.06 W,"-18,608727777777777777777777778","-39,767516666666666666666666667",,,Área de Proteção Ambiental de Conceição da Barra,Conceição da Barra,Espírito Santo,Urbano,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus clandestinus,(Hochst. ex Chiov.) Morrone,20 3 9.2 S,40 11 30.5 W,"-20,052555555555555555555555556","-40,191805555555555555555555555",,,Área de Proteção Ambiental de Goiapaba-açu,Fundão,Espírito Santo,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus clandestinus,(Hochst. ex Chiov.) Morrone,25 27 58.3 S,49 34 43.5 W,"-25,466194444444444444444444444","-49,578750000000000000000000000",,.,,Balsa Nova,Paraná,,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus clandestinus,(Hochst. ex Chiov.) Morrone,24 24 38.4 S,49 37 30.4 W,"-24,410666666666666666666666667","-49,625111111111111111111111111",,.,,Jaguariaíva,Paraná,,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus clandestinus,(Hochst. ex Chiov.) Morrone,25 25 58.6 S,49 16 18.7 W,"-25,432944444444444444444444445","-49,271861111111111111111111111",,.,,Curitiba,Paraná,,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus clandestinus,(Hochst. ex Chiov.) Morrone,25 25 58.6 S,49 16 18.7 W,"-25,432944444444444444444444445","-49,271861111111111111111111111",,.,,Curitiba,Paraná,,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus clandestinus,(Hochst. ex Chiov.) Morrone,19 56 15.8 S,40 35 56.4 W,"-19,937722222222222222222222222","-40,599000000000000000000000000",,,Área de Proteção Ambiental de Goiapaba-açu,Santa Teresa,Espírito Santo,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus clandestinus,(Hochst. ex Chiov.) Morrone,19 12 11.3 S,39 42 27.4 W,"-19,203138888888888888888888889","-39,707611111111111111111111111",,,Reserva Biológica de Comboios,Linhares,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus clandestinus,(Hochst. ex Chiov.) Morrone,25 25 58.6 S,49 16 18.7 W,"-25,432944444444444444444444445","-49,271861111111111111111111111",,.,,Curitiba,Paraná,,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus clandestinus,(Hochst. ex Chiov.) Morrone,25 25 58.6 S,49 16 18.7 W,"-25,432944444444444444444444445","-49,271861111111111111111111111",,.,,Curitiba,Paraná,,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus clandestinus,(Hochst. ex Chiov.) Morrone,25 27 28.4 S,49 23 26 W,"-25,457888888888888888888888889","-49,390555555555555555555555555",,.,,Campo Largo,Paraná,,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus clandestinus,(Hochst. ex Chiov.) Morrone,23 44 18.2 S,53 29 13 W,"-23,738388888888888888888888889","-53,486944444444444444444444444",,.,,Xambrê,Paraná,,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,09 26 28 S,40 32 40 W,"-9,441111111111111111111111111","-40,544444444444444444444444444",,Ilhado Maroto,,Juazeiro,Bahia,"Savana-Estépica (Caatinga do Sertão Árido, Campos de Roraima, Chaco Mato-Grossense-do-Sul e Parque de Espinilho da Barra do Rio Quaraí)",1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,06 33 04 S,38 23 41 W,"-6,5511111111111111111111111111","-38,394722222222222222222222222",,Rodovia PB-391,,Uiraúna,Paraíba,"Savana-Estépica (Caatinga do Sertão Árido, Campos de Roraima, Chaco Mato-Grossense-do-Sul e Parque de Espinilho da Barra do Rio Quaraí)",1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,10 58 25 S,37 02 11 W,"-10,973611111111111111111111111","-37,036388888888888888888888889",,Praia da Atalaia,,Aracaju,Sergipe,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,09 19 44.20 S,40 33 30.10 W,"-9,328944444444444444444444445","-40,558361111111111111111111111",,Campus de Ciências Agrárias da Universidade Federal do Vale do São Francisco.,,Petrolina,Pernambuco,Urbano,
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,12 55 36.72 S,38 18 59.91 W,"-12,926866666666666666666666667","-38,316641666666666666666666667",,Praias do Flamengo e Aleluia.,,Salvador,Bahia,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,12 22 14.42 S,37 52 08.87 W,"-12,370672222222222222222222223","-37,869130555555555555555555556",,Porto do Sauípe.,,Entre Rios,Bahia,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,10 58 25.52 S,37 02 11.29 W,"-10,973755555555555555555555556","-37,036469444444444444444444444",,Praias de Aruana e Atalaia.,,Aracaju,Sergipe,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,08 45 30.10 S,35 05 48.90 W,"-8,758361111111111111111111111","-35,096916666666666666666666666",,Praia de Tamandaré.,,Tamandaré,Pernambuco,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,05 52 27.78 S,35 10 35.17 W,"-5,8743833333333333333333333334","-35,176436111111111111111111111",,Praias de Mãe Luiza e Ponta Negra.,,Natal,Rio Grande do Norte,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,09 27 24.46 S,40 33 52.50 W,"-9,456794444444444444444444444","-40,564583333333333333333333333",,Ilha do Massangano.,,Petrolina,Pernambuco,Área degradada,
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,09 24 21.77 S,40 30 14.55 W,"-9,406047222222222222222222222","-40,504041666666666666666666667",,Ilha do Fogo.,,Petrolina,Pernambuco,Área degradada,
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,09 24 31.99 S,40 27 44.27 W,"-9,408886111111111111111111111","-40,462297222222222222222222222",,Ilhote do Jatobá.,,Petrolina,Pernambuco,Área degradada,
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,10 58 08.85 S,37 02 07.38 W,"-10,969125000000000000000000000","-37,035383333333333333333333333",,Praia do Atalaia.,,Aracaju,Sergipe,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,09 19 44 S,40 33 30 W,"-9,328888888888888888888888889","-40,558333333333333333333333333",,Fazenda Experimental da UNIVASF  ,,Petrolina,Pernambuco,"Savana-Estépica (Caatinga do Sertão Árido, Campos de Roraima, Chaco Mato-Grossense-do-Sul e Parque de Espinilho da Barra do Rio Quaraí)",1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,07 12 43 S,38 34 52 W,"-7,2119444444444444444444444444","-38,581111111111111111111111111",,Escola Estadual Bonifácio Saraíva de Moura,,Monte Horebe,Paraíba,"Savana-Estépica (Caatinga do Sertão Árido, Campos de Roraima, Chaco Mato-Grossense-do-Sul e Parque de Espinilho da Barra do Rio Quaraí)",1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,09 39 07 S,37 40 37 W,"-9,651944444444444444444444444","-37,676944444444444444444444445",,Monumento Natural da Grota do Angico (margens do rio São Francisco),,Canindé de São Francisco,Sergipe,"Savana-Estépica (Caatinga do Sertão Árido, Campos de Roraima, Chaco Mato-Grossense-do-Sul e Parque de Espinilho da Barra do Rio Quaraí)",1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,10 45 10.13 S,37 19 45.36 W,"-10,752813888888888888888888889","-37,329266666666666666666666667",,,Parque Nacional Serra de Itabaiana,Areia Branca,Sergipe,Áreas de Tensão Ecológica - Savana - Floresta Ombrófila,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,10 53 01.21 S,37 03 22.80 W,"-10,883669444444444444444444444","-37,056333333333333333333333333",,,Área de Proteção Ambiental Morro do Urubu,Aracaju,Sergipe,Floresta Ombrófila Densa,
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,12 34 29.89 S,38 00 33.60 W,"-12,574969444444444444444444445","-38,009333333333333333333333333",,Praia do Forte.,,Mata de São João,Bahia,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,12 06 23.11 S,37 41 37.51 W,"-12,106419444444444444444444444","-37,693752777777777777777777777",,Praia do Baixio.,,Esplanada,Bahia,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,09 35 21.63 S,35 40 12.70 W,"-9,589341666666666666666666666","-35,670194444444444444444444445",,"Praias de Cruz das Almas, Jacarecica do Sul e Guaxuma.",,Maceió,Alagoas,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,07 08 44.20 S,34 48 15.69 W,"-7,1456111111111111111111111111","-34,804358333333333333333333333",,Praias de Cabo Branco e Manaíra.,,João Pessoa,Paraíba,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,09 27 54.88 S,40 34 44.95 W,"-9,465244444444444444444444444","-40,579152777777777777777777778",,Ilha do Rodeadouro.,,Petrolina,Pernambuco,Área degradada,
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,09 26 32.32 S,40 32 44.30 W,"-9,442311111111111111111111111","-40,545638888888888888888888889",,Ilha do Maroto.,,Petrolina,Pernambuco,Área degradada,
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,09 25 01.63 S,40 28 20.91 W,"-9,417119444444444444444444445","-40,472475000000000000000000000",,Ilha de Nossa Senhora.,,Petrolina,Pernambuco,Área degradada,
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,09 24 12.65 S,40 27 26.25 W,"-9,403513888888888888888888889","-40,457291666666666666666666667",,Ilha do Jatobá.,,Petrolina,Pernambuco,Área degradada,
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,18 25 05.90 S,39 42 26 W,"-18,418305555555555555555555556","-39,707222222222222222222222222",,,Parque Estadual de Itaúnas,Conceição da Barra,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus echinatus,L.,09 19 43 S,40 32 53 W,"-9,328611111111111111111111111","-40,548055555555555555555555555",,CCA da UNIVASF,,Petrolina,Pernambuco,"Savana-Estépica (Caatinga do Sertão Árido, Campos de Roraima, Chaco Mato-Grossense-do-Sul e Parque de Espinilho da Barra do Rio Quaraí)",1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Pennisetum,Cenchrus purpureus,(Schumach.) Morrone,21 51 17 S,47 26 05 W,"-21,854722222222222222222222222","-47,434722222222222222222222222",,.,Parque Estadual Porto Ferreira,Porto Ferreira,São Paulo,Savana (Cerrado),1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Pennisetum,Cenchrus purpureus,(Schumach.) Morrone,15 40 00 S,48 00 00 W,"-15,666666666666666666666666667",-48,,,Parque Nacional de Brasília,Brasília,Distrito Federal,Savana (Cerrado),1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Pennisetum,Cenchrus purpureus,(Schumach.) Morrone,23 02 46 S,43 31 44 W,"-23,046111111111111111111111111","-43,528888888888888888888888889",,,Parque Natural Municipal da Prainha,Rio de Janeiro,Rio de Janeiro,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Pennisetum,Cenchrus purpureus,(Schumach.) Morrone,06 27 36 S,36 38 28 W,"-6,46","-36,641111111111111111111111111",,,,Acari,Rio Grande do Norte,"Savana-Estépica (Caatinga do Sertão Árido, Campos de Roraima, Chaco Mato-Grossense-do-Sul e Parque de Espinilho da Barra do Rio Quaraí)",1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Pennisetum,Cenchrus purpureus,(Schumach.) Morrone,25 44 05 S,53 03 31 W,"-25,734722222222222222222222222","-53,058611111111111111111111111",,Fazenda da UTFPR,,Dois Vizinhos,Paraná,,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Pennisetum,Cenchrus purpureus,(Schumach.) Morrone,27 17 57 S,48 21 24 W,"-27,299166666666666666666666666","-48,356666666666666666666666667",,Na face norte,Reserva Biológica Marinha do Arvoredo,Florianópolis,Santa Catarina,Floresta Ombrófila Densa Submontana,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Pennisetum,Cenchrus purpureus,(Schumach.) Morrone,03 04 51 S,60 00 12 W,"-3,0808333333333333333333333334","-60,003333333333333333333333333",,Borda externa do parque,Parque Municipal do Mindu,Manaus,Amazonas,Área degradada,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Pennisetum,Cenchrus purpureus,(Schumach.) Morrone,20 17 51 S,40 20 01 W,"-20,297500000000000000000000000","-40,333611111111111111111111111",,,Parque Municipal da Fonte Grande,Vitória,Espírito Santo,Floresta Ombrófila Densa Submontana,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Pennisetum,Cenchrus purpureus,(Schumach.) Morrone,24 29 09.44 S,48 38 48.05 W,"-24,485955555555555555555555555","-48,646680555555555555555555555",2,,Parque Estadual Turístico do Alto Ribeira,,São Paulo,Floresta Ombrófila Densa,0
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Pennisetum,Cenchrus purpureus,(Schumach.) Morrone,19 55 53 S,40 35 43 W,"-19,931388888888888888888888889","-40,595277777777777777777777777",,,Área de Proteção Ambiental de Goiapaba-açu,Santa Teresa,Espírito Santo,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Pennisetum,Cenchrus purpureus,(Schumach.) Morrone,27 34 37.85 S,48 24 55.7 W,"-27,577180555555555555555555556","-48,415472222222222222222222222",,Início da Trilha da Boa Vista,Monumento Natural Municipal da Galheta,Florianópolis,Santa Catarina,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Pennisetum,Cenchrus purpureus,(Schumach.) Morrone,25 14 17 S,50 00 09 W,"-25,238055555555555555555555555","-50,0025",,,Parque Estadual de Vila Velha,Ponta Grossa,Paraná,Estepe Gramíneo-Lenhosa,1
Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Pennisetum,Cenchrus purpureus,(Schumach.) Morrone,27 43 06.4 S,48 30 35.6 W,"-27,718444444444444444444444445","-48,509888888888888888888888889",,Trilha do Saquinho,Monumento Natural Municipal da Lagoa do Peri,Florianópolis,Santa Catarina,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),1
